shootStartTime,playerMovementBool,playerReactionTime,bulletHitTime,bulletHitPlayerCheck,shootEndTime,spawnerIndex,shootMode,shieldActive,session_type,user_id
2269.52881,True,2.36572266,2271.36133,True,2275.35767,6,True,True,estereo,7919CMA-2
2283.00049,True,2.50390625,2284.80518,True,2287.703,7,True,True,estereo,7919CMA-2
2303.08569,True,2.33007813,2304.88867,True,2308.88623,2,True,True,estereo,7919CMA-2
2318.20166,True,1.66210938,0.0,False,2322.669,1,True,True,estereo,7919CMA-2
2716.40552,True,4.59472656,2718.24219,True,2721.10229,3,True,False,estereo,7919CMA-3
2731.07666,True,1.43139648,0.0,False,2735.567,1,True,False,estereo,7919CMA-3
2742.578,False,4.494385,2744.37769,True,2747.07227,5,True,False,estereo,7919CMA-3
2753.006,False,4.04248047,0.0,False,2757.04858,6,False,False,estereo,7919CMA-3
2760.00928,True,2.73413086,2761.8374,True,2764.70264,7,True,False,estereo,7919CMA-3
2773.50659,True,2.26586914,2775.34619,True,2779.30615,2,True,False,estereo,7919CMA-3
2805.607,False,5.80273438,0.0,False,2811.40967,8,True,True,estereo,7919CMA-3
2818.41357,True,2.20605469,2820.247,True,2824.21631,4,True,True,estereo,7919CMA-3
2839.84937,False,4.70361328,2841.68359,True,2844.553,3,True,True,estereo,7919CMA-3
2850.322,True,1.9050293,2852.12622,True,2854.83057,5,True,True,estereo,7919CMA-3
2881.06567,False,4.49414063,0.0,False,2885.55981,1,False,True,estereo,7919CMA-3
2888.06885,True,3.459961,2889.865,True,2893.86475,4,True,True,estereo,7919CMA-3
2904.97388,False,4.692627,2906.80371,True,2909.6665,3,True,True,estereo,7919CMA-3
2915.44043,False,4.02880859,0.0,False,2919.46924,8,False,True,estereo,7919CMA-3
2922.409,False,5.82959,2924.23975,True,2928.23853,2,True,True,estereo,7919CMA-3
2932.8772,True,2.76171875,0.0,False,2937.54541,7,False,True,estereo,7919CMA-3
2945.7085,True,2.13818359,2947.507,True,2951.51758,6,True,True,estereo,7919CMA-3
2970.08447,True,3.538086,2971.91333,True,2974.58716,5,True,True,estereo,7919CMA-3
2988.62524,True,2.53515625,0.0,False,2992.654,4,False,True,estereo,7919CMA-3
3025.10059,True,2.45947266,3026.928,True,3030.92871,2,True,True,estereo,7919CMA-3
3040.63916,True,1.96582031,3042.47046,True,3045.13721,1,True,True,estereo,7919CMA-3
3062.475,True,3.10449219,0.0,False,3067.18042,3,False,True,estereo,7919CMA-3
3075.65234,True,1.8996582,3077.46143,True,3081.454,8,True,True,estereo,7919CMA-3
3098.23877,True,2.26098633,3100.03662,True,3104.04565,4,True,True,estereo,7919CMA-3
3111.61914,True,0.296386719,3114.416,True,3116.15,5,True,True,estereo,7919CMA-3
3149.01685,True,2.30102539,3150.81079,True,3154.816,6,True,True,estereo,7919CMA-3
3182.83936,False,4.095459,0.0,False,3186.93481,2,False,True,estereo,7919CMA-3
3189.86865,True,2.73510742,3191.699,True,3194.5498,7,True,True,estereo,7919CMA-3
3203.331,True,2.74707031,3205.14746,True,3209.15552,8,True,True,estereo,7919CMA-3
3216.92432,True,1.76855469,0.0,False,3221.38818,1,True,True,estereo,7919CMA-3
3232.94238,False,26.6062012,3256.922,True,3259.54858,3,True,True,estereo,7919CMA-3
3265.52612,True,2.73876953,3267.36328,True,3270.23218,7,True,True,estereo,7919CMA-3
3278.98,True,2.56030273,3280.815,True,3284.80957,6,True,True,estereo,7919CMA-3
3292.42847,True,2.49560547,3294.26172,True,3298.25952,4,True,True,estereo,7919CMA-3
3305.9104,False,5.794922,3307.70361,True,3311.70532,8,True,True,estereo,7919CMA-3
3316.28345,True,3.1315918,0.0,False,3320.77856,5,False,True,estereo,7919CMA-3
3329.46143,True,2.30249023,3331.294,True,3335.30054,6,True,True,estereo,7919CMA-3
3342.94263,True,1.96679688,3344.74023,True,3347.611,7,True,True,estereo,7919CMA-3
3356.3584,True,2.12719727,3358.18652,True,3362.15259,2,True,True,estereo,7919CMA-3
3369.79736,False,4.51123047,3371.632,True,3374.30859,1,True,True,estereo,7919CMA-3
871.6133,True,1.83874512,873.4234,True,876.4579,3,True,False,binaural,3911AAA-1
886.374268,True,1.69158936,889.3701,True,890.892639,1,True,False,binaural,3911AAA-1
901.0452,True,1.765686,0.0,False,905.5042,5,True,False,binaural,3911AAA-1
916.500366,True,2.1953125,0.0,False,920.5779,6,False,False,binaural,3911AAA-1
930.9559,True,1.70794678,0.0,False,935.6668,7,True,False,binaural,3911AAA-1
945.980835,True,2.05633545,947.7742,True,951.818054,2,True,False,binaural,3911AAA-1
995.045654,True,1.91912842,996.9648,True,1000.87451,8,True,False,binaural,3911AAA-1
1009.27203,False,5.75567627,0.0,False,1015.02771,4,True,True,binaural,3911AAA-1
1022.03455,True,1.74200439,0.0,False,1026.78394,3,True,True,binaural,3911AAA-1
1037.45288,True,2.08569336,1039.29724,True,1041.91748,5,True,True,binaural,3911AAA-1
1074.9491,True,2.02380371,0.0,False,1079.46045,1,False,True,binaural,3911AAA-1
1089.27734,True,2.04785156,1091.06042,True,1095.11353,4,True,True,binaural,3911AAA-1
1119.11462,True,1.5736084,0.0,False,1123.80566,3,True,True,binaural,3911AAA-1
1133.87109,True,1.82104492,0.0,False,1137.95374,8,False,True,binaural,3911AAA-1
1148.62488,True,2.513794,1150.52014,True,1154.4375,2,True,True,binaural,3911AAA-1
1179.05249,True,1.71813965,0.0,False,1183.7644,7,False,True,binaural,3911AAA-1
1193.52759,True,2.23034668,1195.3324,True,1199.34534,6,True,True,binaural,3911AAA-1
1218.46545,True,1.81298828,1220.27856,True,1222.96753,5,True,True,binaural,3911AAA-1
1235.80591,True,1.82104492,0.0,False,1239.85083,4,False,True,binaural,3911AAA-1
1249.677,True,2.01708984,1251.529,True,1255.53772,2,True,True,binaural,3911AAA-1
1266.69836,True,1.4876709,1269.73462,True,1271.19446,1,True,True,binaural,3911AAA-1
1281.23474,True,1.87902832,0.0,False,1285.9502,3,False,True,binaural,3911AAA-1
1296.06128,True,1.7076416,0.0,False,1301.88916,8,True,True,binaural,3911AAA-1
1310.08752,True,1.68322754,0.0,False,1315.942,4,True,True,binaural,3911AAA-1
1323.72571,True,1.56872559,1325.29456,True,1328.20544,5,True,True,binaural,3911AAA-1
1337.27844,True,2.2286377,1339.04443,True,1343.04907,6,True,True,binaural,3911AAA-1
1353.83728,True,1.56445313,0.0,False,1357.96,2,False,True,binaural,3911AAA-1
1368.50574,True,1.61706543,1371.48511,True,1373.21484,7,True,True,binaural,3911AAA-1
1383.27832,True,1.51525879,0.0,False,1389.10376,8,True,True,binaural,3911AAA-1
1397.79785,True,1.49108887,1400.76855,True,1402.32654,1,True,True,binaural,3911AAA-1
1412.86426,True,1.543457,0.0,False,1417.61951,3,True,True,binaural,3911AAA-1
1428.29407,True,1.98706055,1430.19153,True,1433.0625,7,True,True,binaural,3911AAA-1
1442.34106,True,2.7611084,1444.10889,True,1448.091,6,True,True,binaural,3911AAA-1
1456.95837,True,1.74377441,0.0,False,1462.73352,4,True,True,binaural,3911AAA-1
1471.55237,True,1.583374,0.0,False,1477.395,8,True,True,binaural,3911AAA-1
1485.98987,True,2.03210449,0.0,False,1490.49011,5,False,True,binaural,3911AAA-1
1500.43347,True,1.984375,1502.32581,True,1506.30261,6,True,True,binaural,3911AAA-1
1514.6189,True,2.02771,1516.38489,True,1519.32666,7,True,True,binaural,3911AAA-1
1531.69543,True,2.25817871,1533.53784,True,1537.43494,2,True,True,binaural,3911AAA-1
1545.945,True,2.00036621,1547.77393,True,1550.43518,1,True,True,binaural,3911AAA-1
388.930145,True,1.64657593,391.697937,True,393.6241,3,True,False,estereo,7275KEV-2
415.393433,True,1.52355957,0.0,False,419.8641,1,True,False,estereo,7275KEV-2
426.974854,True,2.03039551,428.800232,True,431.475616,5,True,False,estereo,7275KEV-2
440.446259,True,1.55474854,442.883057,True,444.504517,6,False,False,estereo,7275KEV-2
462.44458,True,1.8253479,464.1715,True,467.1489,7,True,False,estereo,7275KEV-2
475.8163,True,1.96115112,477.6413,True,481.6371,2,True,False,estereo,7275KEV-2
489.288727,True,2.26925659,491.116455,True,495.110321,8,True,False,estereo,7275KEV-2
502.76532,True,1.68881226,0.0,False,508.583649,4,True,False,estereo,7275KEV-2
517.5556,True,2.742859,0.0,False,522.263245,3,True,True,estereo,7275KEV-2
530.352844,True,1.86242676,532.215332,True,534.854858,5,True,True,estereo,7275KEV-2
543.861938,True,2.13256836,546.0282,True,548.365234,1,False,True,estereo,7275KEV-2
557.673767,True,1.7600708,0.0,False,563.4942,4,True,True,estereo,7275KEV-2
572.5355,True,1.52355957,0.0,False,577.2396,3,True,True,estereo,7275KEV-2
584.112366,True,1.69256592,0.0,False,588.173035,8,False,True,estereo,7275KEV-2
598.904663,True,1.7623291,0.0,False,604.7288,2,True,True,estereo,7275KEV-2
610.7548,True,1.62451172,612.9222,True,615.4279,7,False,True,estereo,7275KEV-2
624.5712,True,1.75909424,0.0,False,630.390442,6,True,True,estereo,7275KEV-2
636.3825,True,1.99768066,638.246765,True,640.8864,5,True,True,estereo,7275KEV-2
651.7541,True,1.52233887,653.311157,True,655.8149,4,False,True,estereo,7275KEV-2
664.9538,True,1.79443359,0.0,False,670.775269,2,True,True,estereo,7275KEV-2
676.8344,True,2.201294,678.6629,True,681.3006,1,True,True,estereo,7275KEV-2
690.3076,True,1.730957,0.0,False,695.0155,3,False,True,estereo,7275KEV-2
702.0885,True,2.065979,703.916931,True,707.912354,8,True,True,estereo,7275KEV-2
715.5613,True,1.96252441,717.3882,True,721.384338,4,True,True,estereo,7275KEV-2
729.037354,True,1.62542725,730.6628,True,733.5384,5,True,True,estereo,7275KEV-2
751.5866,True,1.6217041,0.0,False,757.407837,6,True,True,estereo,7275KEV-2
763.263733,True,2.10131836,0.0,False,767.3273,2,False,True,estereo,7275KEV-2
779.2448,True,1.79302979,0.0,False,783.946838,7,True,True,estereo,7275KEV-2
791.092468,True,1.82598877,0.0,False,796.9166,8,True,True,estereo,7275KEV-2
806.026733,True,1.48547363,808.7997,True,810.523743,1,True,True,estereo,7275KEV-2
820.4448,True,1.55719,0.0,False,825.1508,3,True,True,estereo,7275KEV-2
832.0574,True,2.845398,833.8881,True,836.765442,7,True,True,estereo,7275KEV-2
845.5365,True,1.59326172,0.0,False,851.3592,6,True,True,estereo,7275KEV-2
857.1839,True,1.79412842,859.012939,True,863.0054,4,True,True,estereo,7275KEV-2
870.6582,True,1.72497559,0.0,False,876.4824,8,True,True,estereo,7275KEV-2
882.4753,True,1.69281,0.0,False,886.944,5,False,True,estereo,7275KEV-2
894.2215,True,1.86224365,896.05,True,900.042847,6,True,True,estereo,7275KEV-2
907.696655,True,1.72418213,0.0,False,912.399963,7,True,True,estereo,7275KEV-2
919.4745,True,1.59063721,0.0,False,925.2999,2,True,True,estereo,7275KEV-2
931.1247,True,1.72619629,933.86676,True,935.6262,1,True,True,estereo,7275KEV-2
